mp_name,nature_membership,term_start_date,term_end_date,pc_name,state,mp_political_party,mp_gender,educational_qualification,educational_qualification_details,mp_age,debates,private_member_bills,questions,attendance,mp_note
A. Narayanaswamy,Elected,,,Chitradurga,18,18,1,3,"B.A. Educated at Government Arts College, Bengaluru",0.6029411764705883,0.0019093078758949881,0.0,0.03238546603475513,0.605263158,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024."
Gangasandra Siddappa Basavaraj,Elected,,,Tumkur,18,18,1,14,"B.Sc., B.L.; Educated at First Grade College, Tumkur and Vidyodaya Law College, Tumkur, Karnataka",0.838235294117647,0.0033412887828162294,0.0,0.04660347551342812,0.660583942, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Sumalatha Ambareesh,Elected,,,Mandya,18,28,0,6,Inter,0.5147058823529411,0.011455847255369928,0.0,0.16587677725118483,0.638686131, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Prathap Simha,Elected,,,Mysore,18,18,1,11,Master in Communication and Journalism,0.3235294117647059,0.0038186157517899762,0.0,0.2804107424960505,0.857664234, Data corresponds to the period from 01-06-2019 to 10-02-2024.
D.K. Suresh,Elected,,,Bangalore Rural,18,29,1,6,Inter/Higher Secondary,0.4705882352941177,0.010023866348448688,0.0,0.31200631911532384,0.689781022, Data corresponds to the period from 01-06-2019 to 10-02-2024.
P. C. Mohan,Elected,,,Bangalore Central,18,18,1,6,Educated at Vijiya College,0.5147058823529411,0.0042959427207637235,0.0,0.14928909952606634,0.821167883, Data corresponds to the period from 01-06-2019 to 10-02-2024.
L. S. Tejasvi Surya,Elected,,,Bangalore South,18,18,1,14,"B.A., LLB. Educated at Bangalore Institute of Legal Studies",0.11764705882352944,0.017183770883054894,0.0,0.30173775671406,0.773722628, Data corresponds to the period from 01-06-2019 to 10-02-2024.
B.N. Bache Gowda,Elected,,,Chikkballapur,18,18,1,3,"BSc., B.L., Educated at Mysore University, Karnataka",0.8235294117647058,0.00047732696897374703,0.0,0.02527646129541864,0.383211679, Data corresponds to the period from 01-06-2019 to 10-02-2024.
S. Muniswamy,Elected,,,Kolar,18,18,1,3,"P.U.C., LL.B. (Discontinue) Educated at Government Junior College and VV Puram Law College, Bangalore, Karnataka",0.338235294117647,0.011455847255369928,0.0,0.1990521327014218,0.733576642, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Rajmohan Unnithan,Elected,,,Kasaragod,19,29,1,4,Information Not Available,0.6617647058823528,0.024821002386634844,0.0,0.16429699842022116,0.857664234, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Kumbakudi Sudhakaran,Elected,,,Kannur,19,29,1,11,"M.A. (History); Educated at Govt. Brennen College, Telecherry",0.7352941176470589,0.009069212410501194,0.0,0.21721958925750395,0.503649635, Data corresponds to the period from 01-06-2019 to 10-02-2024.
K. Muraleedharan,Elected,,,Vadakara,19,29,1,14,"B.A., LL.B. (Course Completed), Educated at Mar Ivnios College, Trivandrum and Law Academy, Law College, Trivandrum (Kerala)",0.6029411764705883,0.029116945107398567,0.0,0.21011058451816744,0.897810219, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Rahul Gandhi,Elected,,,Wayanad,19,29,1,11,"M.Phil. (Development Economics); Educated at Trinity College, Cambridge University (UK) .",0.411764705882353,0.0038186157517899762,0.0,0.07819905213270142,0.505882353, Data corresponds to the period from 01-06-2019 to 10-02-2024.
M.P. Abdussamad Samadani,Elected,,,Malappuram,19,31,1,11,"B.A., M.A., M.Phil, LL.B.",0.588235294117647,0.015274463007159905,0.0,0.0924170616113744,0.95625, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Ramya Haridas,Elected,,,Alathur,19,29,0,4,Information Not Available,0.19117647058823534,0.02577565632458234,0.0,0.25355450236966826,0.722627737, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Adoor Prakash,Elected,,,Attingal,19,29,1,14,"B.A., LL.B., Educated at Sree Narayana College, Quilon, Kerala and Trivandrum Law Academy",0.6323529411764706,0.031503579952267304,0.0,0.30647709320695105,0.817518248, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Sandhya Ray,Elected,,,Bhind,22,18,0,4,Information Not Available,0.3676470588235294,0.011455847255369928,0.0,0.10979462875197472,0.941605839, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Vivek Narayan Shejwalkar,Elected,,,Gwalior,22,18,1,4,Information not Available,0.75,0.022911694510739856,0.0,0.14454976303317535,0.967153285, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Rajbahadur Singh,Elected,,,Sagar,22,18,1,4,Information Not Available,0.45588235294117646,0.002386634844868735,0.0,0.052922590837282776,0.872262774, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Virendra Kumar,Elected,,,Tikamgarh,22,18,1,2,"M.A. (Economics), Ph.D (Child Labour); Educated at Dr. Harisingh University, Sagar, Madhya Pradesh",0.6470588235294117,0.019570405727923627,0.0,0.06398104265402843,0.964912281,"This MP was appointed a minister in Jul 2021. Ministers represent the government, so we do not report their participation.  Participation and attendance details for this MP are thus available only till June 2021. Data corresponds to the period from 01-06-2019 to 10-02-2024."
Vishnu Dutt Sharma,Elected,,,Khajuraho,22,18,1,4,Information not Available,0.411764705882353,0.0076372315035799524,0.0,0.17140600315955765,0.602189781, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Janardan Mishra,Elected,,,Rewa,22,18,1,14,"B.A., LL.B",0.6176470588235294,0.018615751789976133,0.0,0.08530805687203791,0.948905109, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Himadri Singh,Elected,,,Shahdol,22,18,0,4,Information Not Available,0.14705882352941174,0.002863961813842482,0.0,0.030015797788309637,0.846715328, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Dhal Singh Bisen,Elected,,,Balaghat,22,18,1,1,"A.V.M.S., D.H.B. (Ayurved Vigyanacharya with Modern Medicine and Surgery, Diploma in Trauma and Biochemistry) Educated at Chhattisgarh Ayurvedic College, Raipur, Chhattisgarh",0.6764705882352942,0.03484486873508353,0.0,0.14928909952606634,0.99270073, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Nakul Nath,Elected,,,Chhindwara,22,29,1,3,"Bachelor of Business Administration (BBA) Educated at Bay State College, Boston, USA",0.35294117647058826,0.00047732696897374703,0.0,0.023696682464454975,0.697080292, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Ramakant Bhargava,Elected,,,Vidisha,22,18,1,4,Information Not Available,0.6617647058823528,0.00477326968973747,0.0,0.005529225908372828,0.711678832, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Sadhvi Pragya Singh Thakur,Elected,,,Bhopal,22,18,0,4,Information Not Available,0.4264705882352941,0.009069212410501194,0.0,0.02843601895734597,0.656934307, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Mahendra Singh Solanky,Elected,,,Dewas,22,18,1,14,"B.A., L.L.B. (Hon.) Educated at Indore Institute of Law",0.20588235294117646,0.0038186157517899762,0.0,0.07740916271721959,0.974452555, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Anil Firojiya,Elected,,,Ujjain,22,18,1,3,"B.Com Educated at Madhav Arts and Commerce College, Ujjain, Madhya Pradesh",0.39705882352941174,0.01288782816229117,0.0,0.21642969984202212,0.791970803, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Guman Singh Damor,Elected,,,Ratlam,22,18,1,4,Information Not Available,0.6029411764705883,0.013842482100238664,0.0,0.0924170616113744,0.883211679, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Chhatar Singh Darbar,Elected,,,Dhar,22,18,1,14,"M.A., LL.B. Educated at Government College of Arts and Commerce, Indore and Christian College, Indore",0.6617647058823528,0.006205250596658711,0.0,0.023696682464454975,0.810218978, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Shankar Lalwani,Elected,,,Indore,22,18,1,4,Information Not Available,0.5441176470588236,0.019570405727923627,0.0,0.16824644549763032,0.96350365, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Gyaneshwar Patil,Elected,,,Khandwa,22,18,1,4,Information Not Available,0.44117647058823534,0.0009546539379474941,0.0,0.09636650868878358,0.825174825, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Durga Das (D.D.) Uikey,Elected,,,Betul,22,18,1,11,"M.A, B.ed Educated at Jaywanti Haksar Governement Post Graduate College, Betul and B.ed College, Khandwa",0.5147058823529411,0.00954653937947494,0.0,0.045023696682464455,0.95620438, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Subhash Ramrao Bhamre,Elected,,,Dhule,23,18,1,15,M.S. and Super Specialisation in Cancer Surgery,0.6617647058823528,0.009069212410501194,0.0,0.47788309636650866,0.824817518, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Raksha Nikhil Khadase,Elected,,,Raver,23,18,0,3,B.Sc (Computer Science),0.16176470588235298,0.03293556085918854,0.0,0.315955766192733,0.755474453, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Jadhav Prataprao Ganpatrao,Elected,,,Buldhana,23,60,1,16,"B.A. - II; Educated at Shri Shivaji College, Chikhil, Buldana",0.5588235294117647,0.022911694510739856,0.0,0.3736176935229068,0.708029197, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Navnit Ravi Rana,Elected,,,Amravati,23,28,0,3,Bachelor of Commerce (B.Com),0.19117647058823534,0.04677804295942721,0.0,0.1872037914691943,0.788321168, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Sunil Baburao Mendhe,Elected,,,Bhandara-Gondiya,23,18,1,4,Information Not Available,0.44117647058823534,0.011933174224343675,0.0,0.1966824644549763,0.901459854, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Bhavana Pundlikrao Gawali Patil,Elected,,,Yavatmal-Washim,23,60,0,3,"B.A. (Marathi); Educated at Amravati University, Amravati (Maharashtra)",0.3676470588235294,0.005727923627684964,0.0,0.17535545023696683,0.419708029, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Hemant Patil,Elected,,,Hingoli,23,60,1,4,Information Not Available,0.411764705882353,0.0081145584725537,0.0,0.21958925750394945,0.580291971, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Prataprao Patil Chikhalikar,Elected,,,Nanded,23,18,1,6,Higher Secondary,0.5441176470588236,0.008591885441527447,0.0,0.12085308056872038,0.686131387, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Sanjay (Bandu) Haribhau Jadhav,Elected,,,Parbhani,23,60,1,7,Matric,0.45588235294117646,0.005727923627684964,0.0,0.27330173775671407,0.49270073, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Bharti Pravin Pawar,Elected,,,Dindori,23,18,0,2,"M.B.B.S. (Bachelor of Medicine & Bachelor of Surgery)Educated at N.D.M.V.P's Medical College, Nasik",0.29411764705882354,0.0243436754176611,0.0,0.08530805687203791,0.973684211,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024."
Godse Hemant Tukaram,Elected,,,Nashik,23,60,1,1,Diploma in Civil Engineering,0.411764705882353,0.00477326968973747,0.0,0.2211690363349131,0.868613139, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Rajendra Dhedya Gavit,Elected,,,Palghar,23,60,1,3,"B.A. Educated at Mumbai University, Maharashtra",0.45588235294117646,0.014797136038186158,0.0,0.21642969984202212,0.675182482, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Kapil Moreshwar Patil,Elected,,,Bhiwandi,23,18,1,3,Graduate,0.5441176470588236,0.01288782816229117,0.0,0.09320695102685624,0.964912281,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024."
Rajan Baburao Vichare,Elected,,,Thane,23,60,1,6,Inter/Higher Secondary,0.5441176470588236,0.012410501193317422,0.0,0.22195892575039494,0.656934307, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Gajanan Chandrakant Kirtikar,Elected,,,Mumbai-North-West,23,60,1,3,B.A. (Ecomomics),0.8088235294117647,0.019570405727923627,0.0,0.45813586097946285,0.708029197, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Poonam Mahajan Alias Poonam Vajendla Rao,Elected,,,Mumbai-North-Central,23,18,0,3,"Graduate, Diploma Course",0.2647058823529412,0.0033412887828162294,0.0,0.2424960505529226,0.861313869, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Tatkare Sunil Dattatray,Elected,,,Raigad,23,49,1,4,Information Not Available,0.6323529411764706,0.020047732696897375,0.0,0.41627172195892576,0.660583942, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Amol Ramsing Kolhe,Elected,,,Shirur,23,49,1,14,M.B.B.S.,0.2647058823529412,0.013842482100238664,0.0,0.490521327014218,0.613138686, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Sadashiv Kisan Lokhande,Elected,,,Shirdi,23,60,1,6,Higher Secondary,0.5294117647058825,0.0033412887828162294,0.0,0.1429699842022117,0.700729927, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Pritam Gopinath Munde,Elected,,,Beed,23,18,0,14,"MBBS, D.Y. Patil Institute, Navi Mumbai",0.2205882352941177,0.011455847255369928,0.0,0.3957345971563981,0.843065693, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Jai Sidheshwar Shivachary Mahaswamiji,Elected,,,Solapur,23,18,1,2,"M.A. Ph. D., Educated at Banaras Hindu University",0.6323529411764706,0.013365155131264917,0.0,0.08846761453396525,0.770072993, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Sanjaykaka Patil,Elected,,,Sangli,23,18,1,6,Higher Secondary,0.5,0.0042959427207637235,0.0,0.23854660347551343,0.47810219, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Shriniwas Dadasaheb Patil,Elected,,,Satara,23,49,1,11,"M.A. (Economics), LL.B. Educated at SP College and Pune University",0.838235294117647,0.017183770883054894,0.0,0.18167456556082148,0.751054852, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Sanjay Sadashivrao Mandlik,Elected,,,Kolhapur,23,60,1,4,Information Not Available,0.5,0.002863961813842482,0.0,0.47788309636650866,0.627737226, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Rajkumar Ranjan Singh,Elected,,,Inner Manipur,24,18,1,2,"M.A. (Geography), B.T. & PhD Educated at Guwahati University",0.6764705882352942,0.00954653937947494,0.0,0.007898894154818325,0.938596491,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024."
Lorho S. Pfoze,Elected,,,Outer Manipur,24,46,1,2,"M.B.B.S. Educated at Regional Medical College (Regional Institute of Medical Sciences), Imphal, Manipur",0.5735294117647058,0.0038186157517899762,0.0,0.030805687203791468,0.832116788, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Agatha K. Sangma,Elected,,,Tura,25,48,0,11,M.A. (Environmental Management); Diploma in Cyber Laws; Diploma in Corporate Laws; Diploma in Human Rights Laws; Diploma in Securities & Investment Laws,0.2647058823529412,0.00954653937947494,0.0,0.0315955766192733,0.759124088, Data corresponds to the period from 01-06-2019 to 10-02-2024.
C. Lalrosanga,Elected,,,Mizoram,26,44,1,4,Information Not Available,0.6029411764705883,0.001431980906921241,0.0,0.04028436018957346,0.624087591, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Tokheho,Elected,,,Nagaland,27,51,1,5,Information not available,0.6176470588235294,0.0033412887828162294,0.0,0.044233807266982623,0.558394161, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Suresh Pujari,Elected,,,Bargarh,28,18,1,4,Information Not Available,0.5588235294117647,0.020525059665871124,0.0,0.02448657187993681,0.919708029, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Jual @ Juel Oram,Elected,,,Sundargarh,28,18,1,19,"Diploma in Electrical Engineering Educated at U.G.I.E., Rourkela (Orissa)",0.5441176470588236,0.002863961813842482,0.0,0.18167456556082148,0.875912409, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Nitesh Ganga Deb,Elected,,,Sambalpur,28,18,1,6,12th Pass Educated at Maharashtra State Secondary & Higher Secondary Board,0.3823529411764706,0.010501193317422435,0.0,0.07740916271721959,0.923357664, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Chandrani Murmu,Elected,,,Keonjhar,28,19,0,14,"B. Tech. in Mechanical Engineering Educated at I.T.E.R., Bhubaneswar, Odisha",0.0735294117647059,0.008591885441527447,0.0,0.09557661927330173,0.802919708, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Ramcharan Bohara,Elected,,,Jaipur,32,18,1,6,Higher Secondary,0.6176470588235294,0.04105011933174225,0.0,0.23933649289099526,0.937956204, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Pratap Chandra Sarangi,Elected,,,Balasore,28,18,1,4,Information Not Available,0.6470588235294117,0.0076372315035799524,0.0,0.18246445497630331,0.8875,"This MP was a minister from May 30, 2019 to July 07, 2021. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024."
Manjulata Mandal,Elected,,,Bhadrak,28,19,0,4,Information Not Available,0.3235294117647059,0.00954653937947494,0.0,0.20616113744075829,0.810218978, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Sarmistha Sethi,Elected,,,Jajpur,28,19,0,4,Information Not Available,0.3676470588235294,0.015274463007159905,0.0,0.16903633491311215,0.576642336, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Mahesh Sahoo,Elected,,,Dhenkanal,28,19,1,1,"Inter Mediate, Diploma in Journalism Educated at Talcher College under Utkal University and Indira Gandhi Open University, Sambalpur",0.5588235294117647,0.016706443914081145,0.0,0.16113744075829384,0.620437956, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Basanta Kumar Panda,Elected,,,Kalahandi,28,18,1,4,Information Not Available,0.5441176470588236,0.0162291169451074,0.0,0.18246445497630331,0.890510949, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Ramesh Chandra Majhi,Elected,,,Nabarangpur,28,19,1,3,"B.A., Educated at Panabeda College, Chandahandi, Odisha",0.29411764705882354,0.013365155131264917,0.0,0.0947867298578199,0.645985401, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Achyutananda Samanta,Elected,,,Kandhamal,28,19,1,2,"M.Sc. (Chemistry), Ph.D, Educated at Utkal University, KIIT University, Odisha",0.5147058823529411,0.015751789976133652,0.0,0.1334913112164297,0.664233577, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Rajashree Mallick,Elected,,,Jagatsinghpur,28,19,0,2,"MBBS., MD, (Pathology), Educated at MKCG Medical College & Hospital Berhampur",0.5,0.006682577565632459,0.0,0.04739336492890995,0.489051095, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Pinaki Misra,Elected,,,Puri,28,19,1,14,"B.A. (Hist.) Hons., LL.B.; Educated at St. Xavier`s School, Delhi, St. Stephen`s College and Faculty of Law, Delhi University",0.5735294117647058,0.021957040572792363,0.0,0.15876777251184834,0.927007299, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Aparajita Sarangi,Elected,,,Bhubaneswar,28,18,0,3,"B.A. (English Hons.), Educated at SM College, Bhagalpur University, Bihar",0.4264705882352941,0.017183770883054894,0.0,0.1674565560821485,0.850364964, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Pramila Bisoyi,Elected,,,Aska,28,19,0,17,"Primary Education Educated at Karnoli Primary School, Ganjam, Odisha",0.7352941176470589,0.0038186157517899762,0.0,0.042654028436018954,0.700729927, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Chandra Sekhar Sahu,Elected,,,Berhampur,28,19,1,14,"B. Sc. (Hons.) LL B., Educated at Khalikot College, Berhampur University, (Orissa)",0.7058823529411764,0.022911694510739856,0.0,0.4194312796208531,0.653284672, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Gurjeet Singh Aujla,Elected,,,Amritsar,31,29,1,6,"Educated at P.N.B. Sr. Secondary School, Amritsar, Punjab",0.3823529411764706,0.021479713603818618,0.0,0.08688783570300158,0.861313869, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Amar Singh,Elected,,,Fatehgarh Sahib,31,29,1,14,"M.A. Economics, MBBS Educated at Barkhatullah University and Amritsar Medical College, Punjab",0.6617647058823528,0.026730310262529835,0.0,0.17140600315955765,0.857664234, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Mohammad Sadique,Elected,,,Faridkot,31,29,1,17,Under Matric,0.8676470588235294,0.006682577565632459,0.0,0.001579778830963665,0.642335766, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Sukhbir Singh Badal,Elected,,,Ferozpur,31,59,1,4,Information Not Available,0.5294117647058825,0.0033412887828162294,0.0,0.026856240126382307,0.200729927, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Mukesh Rajput,Elected,,,Farrukhabad,37,18,1,3,B.Sc.,0.44117647058823534,0.021957040572792363,0.0,0.045023696682464455,0.945255474, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Harsimrat Kaur Badal,Elected,,,Bathinda,31,59,0,3,Degree in Dress designing,0.4705882352941177,0.011455847255369928,0.0,0.0655608214849921,0.613756614,"This MP was a minister. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024."
Preneet Kaur,Elected,,,Patiala,31,29,0,3,"B.A., T.T.C.; Educated at St. Bedes College and Convent of Jesus and Mary College, Shimla, Himachal Pradesh",0.7941176470588236,0.008591885441527447,0.0,0.021327014218009477,0.850364964, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Narender Kumar,Elected,,,Jhunjhunu,32,18,1,3,B.Com,0.5588235294117647,0.0162291169451074,0.0,0.05055292259083728,0.952554745, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Sumedhanand Saraswati,Elected,,,Sikar,32,18,1,11,Post Graduate,0.6911764705882353,0.03436754176610979,0.0,0.36018957345971564,0.916058394, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Jaskaur Meena,Elected,,,Dausa,32,18,0,11,"M.A., B.Ed., Educated at Rajasthan University, Jaipur (Rajasthan)",0.75,0.036276849642004776,0.0,0.25118483412322273,0.945255474, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Sukhbir Singh Jaunapuria,Elected,,,Tonk-Sawai Madhopur,32,18,1,3,B.Com.,0.6029411764705883,0.011455847255369928,0.0,0.14375987361769352,0.945255474, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Bhagirath Chaudhary,Elected,,,Ajmer,32,18,1,4,Information Not Available,0.6470588235294117,0.036754176610978524,0.0,0.16113744075829384,1.0, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Arjunlal Meena,Elected,,,Udaipur,32,18,1,11,"M.Com., B.Ed.",0.5,0.018615751789976133,0.0,0.20695102685624012,0.806569343, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Kanakmal Katara,Elected,,,Banswara,32,18,1,3,"B.A., Bed., Educated at Kota Open University, Rajasthan",0.6029411764705883,0.015274463007159905,0.0,0.25118483412322273,0.912408759, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Subhash Baheria,Elected,,,Bhilwara,32,18,1,3,F.C.A. (Chartered Accountant),0.6176470588235294,0.0405727923627685,0.0,0.022906793048973143,0.97080292, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Dushyant Singh,Elected,,,Jhalawar-Baran,32,18,1,15,"B.A. , M.B.A. (Hotel Administration) and P.G. Diploma in Hotel Operations; Educated at Doon School, Dehradun,; St. Stephen`s College, Delhi, Johnson and Wales University, Providence, RI, USA and IHTTI School of Mangaement, Neuchatel, Switzerland,",0.3676470588235294,0.03579952267303103,0.0,0.2037914691943128,0.821167883, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Indra Hang Subba,Elected,,,Sikkim,33,63,1,11,Master of Science in Physics Educated at Sikkim University,0.14705882352941174,0.006682577565632459,0.0,0.02448657187993681,0.708029197, Data corresponds to the period from 01-06-2019 to 10-02-2024.
K. Jayakumar,Elected,,,Tiruvallur,34,29,1,2,"B.E. (Mech. Engg.), M. Tech. (Management), P.G. Dip. RT&M and Ind. Dev., Ph.D., M.I.E. Educated at Madras University, I.I.T. Madras, Tamil Nadu and Institute of Engineers",0.7058823529411764,0.015751789976133652,0.0,0.030015797788309637,0.872262774, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Dayanidhi Maran,Elected,,,Chennai Central,34,25,1,3,"B.A. (Economics); Educated at Loyola College, Chennai (Tamil Nadu)",0.4705882352941177,0.00954653937947494,0.0,0.10742496050552923,0.770072993, Data corresponds to the period from 01-06-2019 to 10-02-2024.
Thalikkottai Rajuthevar Baalu,Elected,,,Sriperumbudur,34,25,1,3,"B.Sc., L.C.E.; Educated at New College, University of Madras, Chennai and Central Polytechnic, Chennai, Tamil Nadu",0.838235294117647,0.02768496420047733,0.0,0.17772511848341233,0.850364964, Data corresponds to the period from 01-06-2019 to 10-02-2024.
S. Jagathrakshakan,Elected,,,Arakkonam,34,25,1,6,Educated at Valudvur,0.75,0.008591885441527447,0.0,0.21484992101105846,0.357664234, Data corresponds to the period from 01-06-2019 to 10-02-2024.
S.R. Parthiban,Elected,,,Salem,34,25,1,4,Information Not Available,0.4264705882352941,0.020047732696897375,0.0,0.2259083728278041,0.875912409, Data corresponds to the period from 01-06-2019 to 10-02-2024.
K. Subbarayan,Elected,,,Tiruppur,34,22,1,7,"Matriculate, Educated at K.S.C. High School, Tiruppur",0.75,0.02768496420047733,0.0,0.1334913112164297,0.613138686, Data corresponds to the period from 01-06-2019 to 10-02-2024.
P.R. Natarajan,Elected,,,Coimbatore,34,23,1,16,B.A (Incomplete); Educated at Madras University,0.7058823529411764,0.026730310262529835,0.0,0.19984202211690363,0.857664234, Data corresponds to the period from 01-06-2019 to 10-02-2024.
K. Shanmugasundaram,Elected,,,Pollachi,34,25,1,4,Information Not Available,0.411764705882353,0.009069212410501194,0.0,0.17061611374407581,0.773722628, Data corresponds to the period from 01-06-2019 to 10-02-2024.
P. Velusamy,Elected,,,Dindigul,34,25,1,4,Information Not Available,0.45588235294117646,0.0076372315035799524,0.0,0.16666666666666666,0.810218978, Data corresponds to the period from 01-06-2019 to 10-02-2024.
T.R.V.S. Ramesh,Elected,,,Cuddalore,34,25,1,4,Information Not Available,0.411764705882353,0.002386634844868735,0.0,0.14454976303317535,0.427007299, Data corresponds to the period from 01-06-2019 to 10-02-2024.
S. Ramalingam,Elected,,,Mayiladuthurai,34,25,1,4,Information Not Available,0.8088235294117647,0.0076372315035799524,0.0,0.11690363349131122,0.726277372, Data corresponds to the period from 01-06-2019 to 10-02-2024.
M. Selvaraj,Elected,,,Nagapattinam,34,22,1,4,Information Not Available,0.6029411764705883,0.02720763723150358,0.0,0.18878357030015797,0.53649635, Data corresponds to the period from 01-06-2019 to 10-02-2024.
S. Venkatesan,Elected,,,Madurai,34,23,1,4,Information Not Available,0.411764705882353,0.015751789976133652,0.0,0.20221169036334913,0.733576642, Data corresponds to the period from 01-06-2019 to 10-02-2024.
P. Raveendranath Kumar,Elected,,,Theni,34,3,1,4,Information Not Available,0.2794117647058824,0.049164677804295946,0.0,0.15481832543443919,0.547445255, Data corresponds to the period from 01-06-2019 to 10-02-2024.
